pathway,pathway_direction,pathway_median_d,pathway_n_reactions,pathway_n_significant,pathway_pct_significant,reaction_id,base_id,reaction_name,cohens_d,p_value,significant,gene_association_raw,genes,n_genes,ec_number,dataset
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05982_pos,MAR05982,No name available,0.2377165325309612,0.8930716041555498,False,Slc3a1 and Slc7a6 and Slc7a9,Slc3a1; Slc7a6; Slc7a9,3,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05983_pos,MAR05983,No name available,0.2377165325309612,0.8930716041555498,False,Slc3a1 and Slc7a6 and Slc7a9,Slc3a1; Slc7a6; Slc7a9,3,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05984_pos,MAR05984,No name available,0.26112888634852205,0.8785365326187993,False,Slc3a1 and Slc7a6 and Slc7a9,Slc3a1; Slc7a6; Slc7a9,3,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05985_pos,MAR05985,No name available,-0.4309083261928688,0.767056032100639,False,Slc3a1 and Slc7a6 and Slc7a9,Slc3a1; Slc7a6; Slc7a9,3,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05986_pos,MAR05986,No name available,0.2377165325309612,0.8930716041555498,False,Slc3a1 and Slc7a6 and Slc7a9,Slc3a1; Slc7a6; Slc7a9,3,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05987_pos,MAR05987,No name available,1.1728396125926983,0.5556320779987349,False,Slc11a1 or Slc11a2 or Slc40a1,Slc11a1; Slc11a2; Slc40a1,3,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05989_pos,MAR05989,No name available,0.1485441386574519,0.9220920494387366,False,Slc11a2 or Slc39a1 or Slc39a10 or Slc39a14 or Slc39a2 or Slc39a3 or Slc39a4 or Slc39a5 or Slc39a6 or Slc39a8 or Slc7a6,Slc11a2; Slc39a1; Slc39a10; Slc39a14; Slc39a2; Slc39a3; Slc39a4; Slc39a5; Slc39a6; Slc39a8; Slc7a6,11,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05990_pos,MAR05990,No name available,0.007608169716401819,0.9960712567897122,False,Slc12a4 or Slc12a5 or Slc12a6 or Slc12a7,Slc12a4; Slc12a5; Slc12a6; Slc12a7,4,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05992_pos,MAR05992,No name available,1.2292637499155346,0.5556320779987349,False,Slc13a3,Slc13a3,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05993_pos,MAR05993,No name available,-0.2891888900546644,0.8614916240539726,False,No genes,,0,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05994_pos,MAR05994,No name available,-0.02261206169271222,0.9880441460727054,False,Slc13a2 or Slc13a5,Slc13a2; Slc13a5,2,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05995_pos,MAR05995,No name available,0.08006625905199845,0.9572896366192298,False,Slc13a2,Slc13a2,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05996_pos,MAR05996,No name available,-0.2555036716274523,0.8783930630239224,False,Slc13a3 or Slc7a6,Slc13a3; Slc7a6,2,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05997_pos,MAR05997,No name available,-0.17370114364674777,0.9211251896695037,False,Slc13a5,Slc13a5,1,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05998_neg,MAR05998,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR05998_pos,MAR05998,No name available,0.9441943954555189,0.559333126181422,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06000_neg,MAR06000,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06000_pos,MAR06000,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06001_neg,MAR06001,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06001_pos,MAR06001,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06002_neg,MAR06002,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06002_pos,MAR06002,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06003_neg,MAR06003,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06003_pos,MAR06003,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06004_neg,MAR06004,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06004_pos,MAR06004,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06005_neg,MAR06005,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06005_pos,MAR06005,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06006_neg,MAR06006,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06006_pos,MAR06006,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06007_neg,MAR06007,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06007_pos,MAR06007,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06008_neg,MAR06008,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06008_pos,MAR06008,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06009_neg,MAR06009,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06009_pos,MAR06009,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06010_neg,MAR06010,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06010_pos,MAR06010,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06011_neg,MAR06011,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06011_pos,MAR06011,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06012_neg,MAR06012,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06012_pos,MAR06012,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06013_neg,MAR06013,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06013_pos,MAR06013,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06014_neg,MAR06014,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06014_pos,MAR06014,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06015_neg,MAR06015,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06015_pos,MAR06015,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06016_neg,MAR06016,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06016_pos,MAR06016,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06017_neg,MAR06017,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06017_pos,MAR06017,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06018_neg,MAR06018,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06018_pos,MAR06018,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06019_neg,MAR06019,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06019_pos,MAR06019,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06020_neg,MAR06020,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06020_pos,MAR06020,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06021_neg,MAR06021,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06021_pos,MAR06021,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06022_neg,MAR06022,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06022_pos,MAR06022,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06023_neg,MAR06023,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06023_pos,MAR06023,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06024_neg,MAR06024,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06024_pos,MAR06024,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06025_neg,MAR06025,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06025_pos,MAR06025,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06026_neg,MAR06026,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06026_pos,MAR06026,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06027_neg,MAR06027,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06027_pos,MAR06027,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06028_neg,MAR06028,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06028_pos,MAR06028,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06029_neg,MAR06029,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06029_pos,MAR06029,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06030_neg,MAR06030,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
Transport reactions,CD8_CD5_hi,0.9780849128568778,5457,0,0.0,MAR06030_pos,MAR06030,No name available,1.258147144712563,0.5556320779987349,False,Slc16a1 or Slc16a3 or Slc16a4 or Slc16a5 or Slc16a6 or Slc16a7 or Slc16a8,Slc16a1; Slc16a3; Slc16a4; Slc16a5; Slc16a6; Slc16a7; Slc16a8,7,No EC,CD8
